#Create Time :2023-04-12 16:23:08.172466 
87204.318205 6.263471 9.150166 2.697125
87204.323118 6.412536 8.023018 3.010857
87204.328093 6.795162 7.049321 3.333813
87204.333037 7.227138 6.055413 3.464219
87204.337980 7.576324 5.176585 3.552149
87204.342924 7.798815 4.290907 3.603186
87204.347838 8.021054 3.340078 3.641363
87204.352781 8.189979 2.468454 3.659101
87204.357695 8.192912 1.755339 3.419655
87204.362639 8.092228 1.041607 3.149786
87204.367582 8.178985 0.527383 3.150433
87204.372526 8.202053 -0.007301 3.111414
87204.377470 8.167664 -0.517723 2.990914
87204.382414 8.131314 -0.912512 2.873964
87204.387327 8.085428 -1.244833 2.697406
87204.392271 8.006780 -1.543523 2.462644
87204.397215 7.976831 -1.786251 2.168794
87204.402159 7.889538 -1.959589 1.943068
87204.407103 7.847096 -2.041073 1.694529
87204.412016 7.730949 -2.069101 1.401058
87204.416960 7.516759 -2.021699 1.091190
87204.421904 7.378939 -1.958217 0.752661
87204.426848 7.325004 -1.856960 0.351530
87204.431822 7.198759 -1.660141 -0.048142
87204.436766 7.093041 -1.381489 -0.435910
87204.441710 6.958960 -1.050061 -0.773990
87204.446623 6.822272 -0.714085 -1.019009
87204.451567 6.732985 -0.394337 -1.209776
87204.456480 6.693104 -0.029106 -1.508678
87204.461424 6.700793 0.375634 -1.949775
87204.466368 6.697339 0.803941 -2.282886
87204.471312 6.728493 1.180222 -2.483100
87204.476256 6.770632 1.453373 -2.520417
87204.481199 6.844876 1.762873 -2.376923
87204.486143 6.983846 2.190293 -1.704353
87204.491057 7.117486 2.455653 -1.125982
87204.496000 7.227744 2.471618 -0.964019
87204.500944 7.338711 2.439515 -0.821528
87204.505888 7.502491 2.360362 -0.603544
87204.510832 7.711940 2.146693 -0.379448
87204.515776 7.921997 1.938967 -0.020636
87204.520720 8.050668 1.684587 0.464287
87204.525663 8.152083 1.414838 0.984085
87204.530546 8.296840 1.072129 1.384206
87204.535521 8.624434 0.682850 1.544588
87204.540434 8.968486 0.407105 1.568399
87204.545378 9.319613 0.332323 1.738512
87204.550291 9.793270 0.416995 1.985445
87204.555235 10.382527 0.593194 2.365903
87204.560179 10.976097 0.900140 2.718565
87204.565123 11.506277 1.349636 3.012515
87204.570036 11.859018 2.002650 3.446465
87204.574980 11.990425 2.826180 4.374826
87204.579924 11.805667 3.714430 5.352814
87204.584868 11.364600 4.456544 5.756971
87204.589811 10.866202 5.044650 5.597533
87204.594725 10.654122 5.440065 5.018688
87204.599669 10.789326 5.709570 4.113577
87204.604612 10.943506 6.010029 3.475005
87204.609556 10.903255 6.348464 3.198221
87204.614500 10.795335 6.454507 2.874944
87204.619413 10.873309 6.384357 2.459446
87204.624357 11.151037 5.978720 2.094767
87204.629301 11.717367 5.188539 1.815908
87204.634245 12.279517 4.007823 1.777854
87204.639189 12.814829 2.711566 1.704674
87204.644133 13.398820 1.471792 1.583303
87204.649077 13.883826 0.500618 1.431660
87204.653990 14.184113 -0.092384 1.304117
87204.658934 14.053065 -0.168599 1.248518
87204.663878 13.343722 0.465946 1.563505
87204.668821 12.417245 1.675925 2.076502
87204.673735 11.807570 3.054881 2.148609
87204.678679 11.355144 4.470185 2.028471
87204.683622 10.939983 5.903335 2.031530
87204.688566 10.534950 7.100443 2.118702
87204.693510 10.075211 8.053364 2.310241
87204.698454 9.599145 8.867318 2.524365
87204.703367 9.260230 9.458556 2.615116
87204.708311 9.107220 9.813722 2.594459
87204.713255 9.187403 9.785568 2.598942
87204.718199 9.503554 9.369510 2.693649
87204.723112 9.997879 8.455093 2.791512
87204.728056 10.607776 7.279009 2.851112
87204.733000 11.200513 6.026037 2.869368
87204.737974 11.754353 4.664782 2.887498
87204.742888 12.280384 3.267813 2.858572
87204.747831 12.782048 2.076491 2.714518
87204.752775 13.218206 1.018591 2.442432
87204.757689 13.484755 0.075566 2.068523
87204.762632 13.512586 -0.694660 1.667174
87204.767576 13.204644 -1.236653 1.286391
87204.772520 12.787316 -1.633958 1.031249
87204.777464 12.247806 -1.822542 0.764406
87204.782377 11.677413 -1.819134 0.550613
87204.787321 10.916986 -1.678161 0.386445
87204.792265 10.227704 -1.471454 0.307386
87204.797209 9.657623 -1.313831 0.236021
87204.802153 9.199682 -1.125364 0.098681
87204.807066 8.831521 -0.851031 -0.160369
87204.812010 8.575488 -0.569661 -0.452576
87204.816954 8.338225 -0.269981 -0.736882
87204.821898 8.091026 0.043409 -1.010496
87204.826841 7.830828 0.330943 -1.181644
87204.831755 7.549852 0.666524 -1.360750
87204.836729 7.188154 1.084928 -1.535307
87204.841642 6.846169 1.525902 -1.673560
87204.846586 6.464604 1.888478 -1.932579
87204.851530 6.118663 2.225126 -2.077967
87204.856474 5.785507 2.580913 -2.131050
87204.861418 5.482657 2.814142 -2.024007
87204.866331 5.353308 2.998690 -1.713734
87204.871275 5.445912 3.124294 -1.194725
87204.876219 5.631411 3.127583 -0.747099
87204.881163 5.699642 2.998590 -0.438074
87204.886076 5.870670 2.881434 -0.095946
87204.891020 6.145006 2.751254 0.175455
87204.895964 6.424450 2.623112 0.417265
87204.900908 6.672582 2.556213 0.626930
87204.905851 6.935828 2.517596 0.818910
87204.910795 7.093129 2.520719 1.054731
87204.915739 7.303187 2.466902 1.279779
87204.920683 7.559132 2.389029 1.452727
87204.925627 7.835951 2.284418 1.549871
87204.930540 8.015838 2.163505 1.644852
87204.935484 8.169849 2.103742 1.747164
87204.940428 8.296556 2.073132 1.877699
87204.945341 8.439990 2.104026 2.005043
87204.950285 8.627218 2.174862 2.083485
87204.955229 8.776075 2.307969 2.089504
87204.960173 8.959917 2.388098 2.117083
87204.965117 9.104732 2.495311 2.211071
87204.970030 9.090733 2.650004 2.324871
87204.974974 8.977889 2.789638 2.365195
87204.979918 8.822443 2.895455 2.389416
87204.984861 8.671147 2.980988 2.387402
87204.989805 8.677975 2.960699 2.355654
87204.994719 8.741418 2.784659 2.380129
87204.999662 8.741120 2.592387 2.464231
87205.004606 8.781335 2.343382 2.461463
87205.009550 8.808774 2.083110 2.451793
87205.014494 8.794584 1.853182 2.406469
87205.019438 8.846344 1.667131 2.325745
87205.024351 8.857520 1.581681 2.240897
87205.029295 8.829177 1.514355 2.152251
87205.034239 8.803065 1.521944 2.117192
87205.039183 8.817089 1.469242 2.058525
87205.044127 8.891858 1.413219 2.052795
87205.049070 9.009052 1.343987 2.131777
87205.053984 9.206475 1.197391 2.152520
87205.058928 9.462491 0.977127 2.236427
87205.063871 9.718636 0.780532 2.379403
87205.068815 9.959742 0.645200 2.440263
87205.073729 10.172057 0.446918 2.565309
87205.078673 10.402664 0.304564 2.682326
87205.083616 10.575926 0.234583 2.790318
87205.088560 10.711115 0.216269 2.813511
87205.093504 10.810249 0.314753 2.847974
87205.098417 10.854597 0.448827 2.879915
87205.103361 10.805071 0.673413 2.861371
87205.108305 10.720327 0.937612 2.759287
87205.113249 10.617621 1.211163 2.694638
87205.118162 10.540686 1.479285 2.645927
87205.123137 10.661753 1.686315 2.681095
87205.128050 10.958948 1.768383 2.775807
87205.132994 11.319808 1.672385 2.895441
87205.137938 11.836774 1.559927 3.274305
87205.142881 12.517473 1.462831 3.681755
87205.147825 13.040967 1.507060 4.087916
87205.152769 13.149077 1.696564 4.475673
87205.157683 12.526646 2.048420 4.720870
87205.162626 11.250220 2.525487 4.560053
87205.167570 10.040060 3.014935 4.026006
87205.172514 9.248158 3.641846 3.460159
87205.177458 8.580989 4.262902 3.050261
87205.182371 7.948809 4.837881 2.889292
87205.187315 7.424000 5.186540 2.902224
87205.192259 7.336888 5.310538 3.087437
87205.197203 7.912984 5.215805 3.579281
87205.202147 8.822035 4.950459 4.060948
87205.207060 9.501533 4.798834 4.311722
87205.212004 9.981117 5.120741 4.419402
87205.216948 10.402531 5.843905 4.563919
87205.221891 10.814266 6.703239 4.688645
87205.226835 11.206030 7.521013 4.776791
87205.231749 11.359016 8.254941 4.810957
87205.236693 11.109723 8.883800 4.633752
87205.241636 10.246442 9.202719 3.774505
87205.246580 9.209612 9.355526 2.538299
87205.251524 8.548347 9.912882 1.566205
87205.256468 7.892201 10.814394 0.767523
87205.261381 7.253709 12.017412 0.166625
87205.266325 6.766606 13.345763 -0.365449
87205.271269 6.530908 14.731714 -0.603512
87205.276213 6.491508 15.848810 -0.386218
87205.281157 6.622648 16.302184 0.144736
87205.286100 6.639248 16.007340 0.775298
87205.291014 6.459560 15.116020 1.431270
87205.295958 6.199238 13.726044 2.082424
87205.300902 6.068323 12.139367 2.636858
87205.305845 6.067116 10.766669 3.086171
87205.310759 6.292189 9.637220 3.351823
87205.315703 6.664893 8.648780 3.512039
87205.320646 7.142215 7.689680 3.684193
87205.325560 7.530224 6.692198 3.740492
87205.330534 7.757205 5.697302 3.626561
87205.335478 7.858790 4.665071 3.587177
87205.340422 7.878743 3.681354 3.529489
87205.345366 7.934716 2.589103 3.400283
87205.350309 7.852778 1.686751 3.246440
87205.355253 7.779090 0.997375 3.206486
87205.360197 7.804713 0.351237 3.227974
87205.365110 7.843179 -0.195378 3.289884
87205.370054 7.790800 -0.588975 3.234650
87205.374998 7.728473 -0.837503 3.129086
87205.379942 7.635190 -1.075476 2.987926
87205.384886 7.507683 -1.293473 2.779940
87205.389799 7.412374 -1.408158 2.682590
87205.394743 7.298810 -1.476882 2.513542
87205.399687 7.195636 -1.585172 2.287268
87205.404631 7.059978 -1.636601 2.078805
87205.409575 6.890120 -1.619125 1.826189
87205.414518 6.797727 -1.603208 1.588984
87205.419432 6.668356 -1.553178 1.273317
87205.424376 6.566374 -1.453326 0.926474
87205.429289 6.437452 -1.288746 0.627655
87205.434233 6.298075 -1.111043 0.301081
87205.439207 6.182059 -0.918542 -0.116433
87205.444151 6.083383 -0.717319 -0.452231
87205.449095 5.973495 -0.513303 -0.780265
87205.454008 5.918561 -0.348543 -0.978160
87205.458952 5.948422 -0.143619 -1.143376
87205.463896 6.077796 0.117645 -1.246709
87205.468809 6.241903 0.437006 -1.407235
87205.473753 6.463659 0.761056 -1.551229
87205.478697 6.667826 1.206700 -1.644761
87205.483641 6.953038 1.691016 -1.497930
87205.488585 7.100633 2.220418 -0.988687
87205.493498 7.155586 2.611236 -0.500734
87205.498442 7.272576 2.912913 -0.264307
87205.503386 7.346542 3.070898 -0.012830
87205.508329 7.432575 3.096464 0.301713
87205.513273 7.596400 3.032853 0.665145
87205.518187 7.750065 2.802592 0.990559
87205.523131 7.880925 2.488146 1.289769
87205.528074 8.112039 2.207900 1.546313
87205.532988 8.408059 1.904851 1.739507
87205.537932 8.792669 1.752305 1.890615
87205.542875 9.201371 1.745406 2.123109
87205.547819 9.730363 1.808361 2.478012
87205.552733 10.258902 1.953618 2.996927
87205.557676 10.772124 2.185246 3.673691
87205.562620 11.282877 2.498287 4.344836
87205.567564 11.649649 2.862953 4.983761
87205.572477 11.800789 3.283316 5.352793
87205.577421 11.751889 3.859077 5.417801
87205.582365 11.606151 4.420111 5.229111
87205.587309 11.409361 4.759970 4.869168
87205.592253 11.285178 5.048779 4.545407
87205.597197 11.136767 5.341270 4.312687
87205.602110 10.846889 5.687973 4.127428
87205.607054 10.645405 5.960574 3.887024
87205.611998 10.521625 6.173633 3.491124
87205.616942 10.686315 6.203314 3.039430
87205.621916 11.083196 5.815382 2.661796
87205.626860 11.690090 5.020195 2.497868
87205.631804 12.241827 3.918145 2.458529
87205.636747 12.835109 2.778699 2.522734
87205.641691 13.581066 1.826058 2.594857
87205.646605 14.229885 1.188601 2.677511
87205.651548 14.599981 0.937661 2.757450
87205.656462 14.632936 1.154979 2.868877
87205.661406 14.161092 1.888369 3.042601
87205.666350 13.004444 3.002227 3.147908
87205.671293 12.027596 4.211763 3.147308
87205.676237 11.341660 5.548480 3.058157
87205.681181 10.740309 6.855787 2.953347
87205.686094 10.225595 8.020695 2.942587
87205.691008 9.651320 9.066294 2.944630
87205.695952 9.107037 10.005622 2.891651
87205.700895 8.771125 10.663792 2.843353
87205.705809 8.643764 10.955335 2.790936
87205.710753 8.801492 10.762057 2.723711
87205.715696 9.319294 9.999728 2.702132
87205.720671 9.975009 8.801313 2.748474
87205.725615 10.604849 7.454626 2.940603
87205.730558 11.229777 6.114800 2.997641
87205.735502 11.889323 4.673205 2.971129
87205.740446 12.524846 3.295969 2.908575
87205.745360 13.014747 2.132439 2.614815
87205.750303 13.395050 1.103367 2.198044
87205.755247 13.556585 0.232621 1.711973
87205.760191 13.407833 -0.371184 1.252919
87205.765104 13.022605 -0.862001 0.881834
87205.770048 12.520879 -1.172033 0.554446
87205.774992 11.997662 -1.343495 0.324408
87205.779936 11.396808 -1.335899 0.199824
87205.784880 10.679442 -1.302114 0.314098
87205.789793 10.089733 -1.214220 0.459664
87205.794737 9.671800 -1.116510 0.459803
87205.799681 9.328243 -0.955716 0.381744
87205.804625 9.004823 -0.674804 0.214190
87205.809568 8.584699 -0.274569 0.015930
87205.814512 8.088633 0.168349 -0.250050
87205.819426 7.553066 0.543931 -0.516339
87205.824339 6.993389 0.924830 -0.780129
87205.829252 6.468292 1.311106 -1.058694
87205.834227 5.980356 1.648986 -1.248058
87205.839171 5.619767 1.959141 -1.397076
87205.844114 5.357738 2.205953 -1.500679
87205.849058 5.083212 2.312753 -1.582064
87205.854002 4.966508 2.337542 -1.563689
87205.858946 4.917202 2.349909 -1.518301
87205.863890 5.021408 2.364341 -1.249452
87205.868803 5.497137 2.485675 -0.547726
87205.873747 5.941727 2.470273 -0.074768
87205.878691 6.209154 2.342455 0.149946
87205.883635 6.491544 2.234640 0.349226
87205.888579 6.791702 2.188922 0.535347
87205.893492 7.065869 2.097879 0.760627
87205.898436 7.406297 2.039187 1.007040
87205.903380 7.624647 1.970796 1.263503
87205.908323 7.765813 2.028089 1.444475
87205.913267 7.824836 2.054341 1.568153
87205.918211 7.869987 2.096711 1.649616
87205.923155 7.912482 2.196971 1.731566
87205.928099 7.945071 2.215703 1.783770
87205.932982 7.990183 2.259855 1.853265
87205.937925 8.032646 2.318479 1.886711
87205.942869 8.072884 2.371383 1.937604
87205.947813 8.139651 2.482456 1.964741
87205.952726 8.234840 2.576191 2.025603
87205.957670 8.301726 2.685539 2.132499
87205.962614 8.368935 2.782724 2.209031
87205.967558 8.359675 2.892555 2.320085
87205.972471 8.365130 2.989122 2.450837
87205.977415 8.321054 3.055473 2.526497
87205.982359 8.266763 3.103015 2.587713
87205.987303 8.257086 3.051139 2.665917
87205.992247 8.236760 3.042526 2.695982
87205.997191 8.257540 2.933622 2.710725
87206.002104 8.314444 2.752723 2.743575
87206.007048 8.360879 2.621595 2.714567
87206.011992 8.398006 2.484618 2.671310
87206.016905 8.438826 2.300079 2.643618
87206.021849 8.499280 2.187542 2.604422
87206.026793 8.573863 2.063420 2.522032
87206.031736 8.664802 1.920346 2.513413
87206.036680 8.779891 1.792195 2.496788
87206.041624 8.942336 1.703725 2.505184
87206.046568 9.164601 1.521057 2.507584
87206.051481 9.385349 1.314906 2.566476
87206.056425 9.592416 1.109389 2.601218
87206.061369 9.853168 0.893255 2.733882
87206.066313 10.138118 0.754023 2.804206
87206.071257 10.398517 0.601420 2.863216
87206.076170 10.635077 0.525589 2.889966
87206.081144 10.814055 0.496031 2.969139
87206.086058 10.950568 0.500109 2.979815
87206.091002 11.003930 0.678437 2.932734
87206.095945 11.050399 0.846967 2.855720
87206.100889 10.928840 1.022203 2.666232
87206.105803 10.808636 1.190897 2.490276
87206.110746 10.714058 1.388952 2.369975
87206.115690 10.732912 1.613695 2.311655
87206.120604 10.974157 1.759696 2.286451
87206.125578 11.311058 1.779759 2.427551
87206.130491 11.749952 1.661013 2.607996
87206.135435 12.445545 1.479095 2.990375
87206.140379 13.244614 1.263718 3.478389
87206.145323 13.954372 1.209188 3.929093
87206.150267 14.339318 1.327201 4.306711
87206.155211 14.037845 1.752222 4.512639
87206.160124 12.711475 2.273989 4.276151
87206.165068 11.254436 2.744099 3.541116
87206.170012 10.470516 3.439730 2.946556
87206.174955 9.845272 4.184793 2.515003
87206.179899 9.171907 4.845974 2.162591
87206.184843 8.413648 5.252500 2.009139
87206.189756 7.759553 5.483903 2.016092
87206.194700 7.399163 5.680104 2.172405
87206.199644 7.629984 5.749714 2.521245
87206.204588 8.363587 5.603729 2.866157
87206.209501 9.042527 5.534264 3.137153
87206.214445 9.462246 5.810048 3.372536
87206.219389 9.847272 6.315225 3.481246
87206.224333 10.337543 6.794625 3.604094
87206.229277 10.794812 7.357396 3.853229
87206.234221 11.093821 7.882874 4.086796
87206.239164 11.133868 8.305973 4.241971
87206.244078 10.945714 8.720752 4.151381
87206.249022 10.286753 9.108833 3.429924
87206.253965 9.377100 9.422586 2.268454
87206.258909 8.654062 9.878914 1.353621
87206.263823 7.943245 10.425007 0.626181
87206.268766 7.241769 11.099624 -0.009199
87206.273710 6.624824 12.173715 -0.297333
87206.278654 6.017996 13.587284 -0.017793
87206.283598 5.768677 15.056138 0.861760
87206.288511 5.698851 16.050598 1.686900
87206.293455 5.476362 16.174998 2.194314
87206.298399 5.302726 15.459622 2.454438
87206.303343 5.295151 14.064738 2.437694
87206.308287 5.349857 12.307452 2.382413
87206.313231 5.514612 10.602367 2.423132
87206.318174 5.692791 9.225079 2.541634
87206.323088 5.937727 8.003999 2.808560
87206.328032 6.235412 6.899306 2.975555
87206.332975 6.562261 5.837699 2.982751
87206.337919 6.859933 4.842102 2.989886
87206.342863 7.190670 3.911605 3.029552
87206.347777 7.444503 2.923346 3.139149
87206.352720 7.594413 1.960016 3.336678
87206.357664 7.577218 1.247387 3.452611
87206.362608 7.336751 0.509470 3.499949
87206.367521 7.340015 -0.095391 3.690243
87206.372465 7.450632 -0.643471 3.830205
87206.377409 7.549044 -1.121161 3.866628
87206.382353 7.665992 -1.534389 3.729387
87206.387297 7.752142 -1.888173 3.540535
87206.392241 7.801274 -2.021808 3.330381
87206.397154 7.785763 -2.111918 2.998763
87206.402098 7.704020 -2.147975 2.752733
87206.407042 7.562494 -2.135515 2.566537
87206.411985 7.417402 -2.147436 2.344065
87206.416929 7.305650 -2.113823 2.106293
87206.421873 7.232905 -2.073815 1.876022
87206.426817 7.164260 -2.000173 1.588405
87206.431761 7.089241 -1.868474 1.215921
87206.436705 7.034719 -1.622395 0.778463
87206.441649 6.889048 -1.307511 0.375119
87206.446592 6.754695 -0.954848 -0.081461
87206.451536 6.660569 -0.631930 -0.547839
87206.456450 6.551108 -0.225137 -0.945920
87206.461393 6.520302 0.239656 -1.244147
87206.466337 6.494159 0.757914 -1.494353
87206.471281 6.461507 1.338073 -1.795429
87206.476194 6.458498 1.875473 -2.177038
87206.481138 6.496260 2.480499 -2.404098
87206.486082 6.451969 3.159034 -2.438338
87206.491026 6.470927 3.878886 -1.971319
87206.495970 6.623144 4.456116 -1.204061
87206.500914 6.776030 4.752711 -0.879591
87206.505858 6.813332 4.808620 -0.482640
87206.510771 6.886307 4.713501 0.143822
87206.515715 7.024954 4.453956 0.833461
87206.520659 7.202234 4.025139 1.373182
87206.525602 7.431870 3.495386 1.729258
87206.530516 7.641364 2.851008 2.015512
87206.535460 7.940944 2.256137 2.294487
87206.540403 8.378886 1.750132 2.428471
87206.545347 8.909198 1.384400 2.549270
87206.550291 9.457772 1.308188 2.782874
87206.555235 9.980527 1.389959 3.134012
87206.560148 10.451286 1.583672 3.674739
87206.565092 10.799533 1.838930 4.318824
87206.570036 11.142909 2.198362 5.027308
87206.574980 11.368135 2.545610 5.567332
87206.579924 11.433239 2.954326 5.825397
87206.584868 11.479010 3.326563 5.887190
87206.589781 11.432035 3.757153 5.789030
87206.594725 11.249989 4.162420 5.588732
87206.599669 11.024671 4.557848 5.400420
87206.604612 10.734068 5.100771 5.197571
87206.609526 10.431447 5.628745 4.927863
87206.614470 10.259197 5.963181 4.548696
87206.619413 10.270260 5.983475 3.945316
87206.624357 10.580271 5.688450 3.319947
87206.629301 11.108920 4.963010 2.895556
87206.634245 11.829152 3.836753 2.814101
87206.639189 12.477583 2.632873 2.778440
87206.644102 13.225922 1.449772 2.756391
87206.649016 14.057994 0.483629 2.721694
87206.653959 14.704071 -0.086597 2.714044
87206.658873 15.043927 -0.244804 2.757913
87206.663817 14.941693 0.074581 2.858218
87206.668760 14.080913 1.027399 3.130200
87206.673704 12.964142 2.362142 3.439209
87206.678648 12.375350 3.790579 3.491096
87206.683561 11.870730 5.321038 3.534837
87206.688505 11.313732 6.839485 3.569664
87206.693449 10.779403 8.171193 3.557921
87206.698393 10.082664 9.340343 3.562573
87206.703337 9.225712 10.399022 3.470208
87206.708281 8.528179 11.175101 3.353010
87206.713225 8.166216 11.481756 3.081834
87206.718168 8.112577 11.364290 2.897648
87206.723112 8.409237 10.750734 2.846575
87206.728056 8.804793 9.606691 2.891279
87206.733000 9.348063 8.235958 2.972941
87206.737913 9.887019 6.806543 3.028635
87206.742857 10.578430 5.487422 2.930872
87206.747770 11.235681 4.179040 2.776742
87206.752714 11.768132 2.732738 2.631779
87206.757658 12.171174 1.551014 2.411111
87206.762602 12.539213 0.530583 2.138170
87206.767515 12.819145 -0.455891 1.804324
87206.772459 12.818603 -1.236989 1.509367
87206.777403 12.630748 -1.804916 1.350583
87206.782347 12.271352 -2.226348 1.284130
87206.787291 11.711117 -2.452704 1.418110
87206.792204 11.255404 -2.497679 1.561265
87206.797148 10.811507 -2.239217 1.545893
87206.802092 10.363562 -1.808359 1.456307
87206.807036 9.966739 -1.235084 1.305865
87206.811979 9.490238 -0.635761 1.002676
87206.816923 8.967248 -0.103741 0.579779
87206.821837 8.394502 0.409304 0.167529
87206.826780 7.860690 0.875874 -0.204450
87206.831724 7.351032 1.355583 -0.600166
87206.836668 6.868830 1.766494 -1.058789
87206.841612 6.440756 2.134169 -1.513508
87206.846556 6.068462 2.519277 -1.805761
87206.851469 5.743543 2.851867 -1.979735
87206.856413 5.482718 3.080931 -2.093111
87206.861357 5.273480 3.236423 -2.148173
87206.866301 5.182248 3.204528 -2.104207
87206.871214 5.273238 3.073961 -1.933106
87206.876158 5.565696 2.961814 -1.289214
87206.881102 6.014693 2.836236 -0.569337
87206.886046 6.244462 2.574690 -0.193875
87206.890989 6.519451 2.267650 0.067414
87206.895903 6.838261 2.051872 0.330291
87206.900847 7.123575 1.902754 0.602610
87206.905790 7.396856 1.776035 0.796996
87206.910734 7.618570 1.760302 0.936412
87206.915678 7.779459 1.739462 1.032047
87206.920591 7.819708 1.674551 1.068669
87206.925535 7.848118 1.641407 1.009088
87206.930479 7.929911 1.638144 0.914130
87206.935423 8.027496 1.630810 0.836792
87206.940367 8.127496 1.655436 0.791564
87206.945311 8.179304 1.712713 0.795663
87206.950255 8.197438 1.798782 0.810200
87206.955198 8.257167 1.898277 0.857073
87206.960112 8.250108 1.988889 0.921906
87206.965056 8.283104 2.037727 0.981847
87206.969999 8.367928 2.123705 1.055541
87206.974943 8.453992 2.237446 1.158904
87206.979857 8.515580 2.300225 1.303650
87206.984831 8.584348 2.330481 1.458978
87206.989744 8.647277 2.393601 1.610769
87206.994688 8.701498 2.417605 1.738896
87206.999632 8.771486 2.374304 1.818573
87207.004576 8.826358 2.323967 1.975067
87207.009489 8.894746 2.276884 2.058436
87207.014464 8.908216 2.247590 2.125801
87207.019331 8.873012 2.144646 2.119463
87207.024275 8.863662 1.985489 2.101116
87207.029219 8.859164 1.858491 2.023799
87207.034132 8.908136 1.760728 2.070712
87207.039076 8.993784 1.645211 2.104336
87207.044020 9.158488 1.500735 2.132024
87207.048964 9.335737 1.339087 2.194367
87207.053938 9.573204 1.155165 2.303702
87207.058882 9.826020 1.010144 2.410112
87207.063795 10.045532 0.862555 2.496925
87207.068709 10.330988 0.701423 2.653622
87207.073652 10.557990 0.593739 2.798981
87207.078596 10.776408 0.524710 2.905245
87207.083540 10.952925 0.504963 3.029224
87207.088453 10.991330 0.544748 3.106401
87207.093397 10.996209 0.655556 3.159317
87207.098341 10.942098 0.735617 3.148612
87207.103285 10.849778 0.826892 3.017785
87207.108198 10.758741 0.991106 2.857895
87207.113142 10.802693 1.184310 2.844354
87207.118086 10.998421 1.340781 2.854306
87207.123030 11.274666 1.425181 2.952597
87207.127974 11.670584 1.481949 3.156701
87207.132918 12.215597 1.503627 3.501596
87207.137861 12.719597 1.638824 3.848622
87207.142775 13.082360 1.927523 4.192420
87207.147719 12.938803 2.448903 4.409972
87207.152662 12.161826 2.933981 4.348039
87207.157606 10.869909 3.333647 3.858679
87207.162550 9.855529 3.717807 3.126350
87207.167463 9.247400 4.256858 2.731342
87207.172407 8.591411 4.734640 2.550611
87207.177351 7.882562 5.118355 2.478903
87207.182295 7.371004 5.320219 2.588666
87207.187208 7.529902 5.224571 2.996216
87207.192152 8.358854 4.870736 3.464663
87207.197096 9.113913 4.513362 3.802299
87207.202040 9.567016 4.515669 4.047190
87207.206984 9.832124 4.974241 4.210875
87207.211928 10.112117 5.742499 4.429977
87207.216871 10.538167 6.597036 4.642843
87207.221785 10.890688 7.312105 4.909306
87207.226729 11.014514 7.974675 5.158851
87207.231703 10.873426 8.703804 5.206968
87207.236647 10.244954 9.317779 4.783018
87207.241591 9.047780 9.511606 3.514998
87207.246534 8.193562 9.689595 2.289994
87207.251448 7.734310 10.100849 1.522657
87207.256361 7.124719 10.575132 0.800127
87207.261305 6.321623 11.225052 0.171261
87207.266249 5.817330 12.454757 0.180533
87207.271162 5.695236 14.118405 1.006055
87207.276106 5.999751 15.566041 2.150463
87207.281050 6.234081 16.148712 2.838907
87207.285994 6.348754 15.803808 3.150580
87207.290938 6.334824 14.553516 3.238960
87207.295851 6.282293 12.814771 3.383575
87207.300795 6.367118 11.042978 3.623373
87207.305739 6.470762 9.558024 3.789541
87207.310682 6.588004 8.349063 3.911466
87207.315626 6.864464 7.240096 3.901978
87207.320540 7.135110 6.236007 3.690640
87207.325483 7.365985 5.289945 3.476641
87207.330427 7.593566 4.371835 3.481244
87207.335371 7.800148 3.431920 3.537443
87207.340315 7.893981 2.343190 3.606124
87207.345259 7.898784 1.417100 3.616154
87207.350172 7.711173 0.633523 3.526424
87207.355116 7.604464 -0.034643 3.553603
87207.360060 7.667035 -0.577997 3.582637
87207.365004 7.731236 -1.079340 3.616913
87207.369948 7.805719 -1.443638 3.489246
87207.374861 7.897966 -1.708628 3.273656
87207.379805 7.910859 -1.809450 3.035347
87207.384749 7.896165 -1.881395 2.848978
87207.389692 7.783254 -1.888020 2.698721
87207.394636 7.636387 -1.906774 2.470838
87207.399550 7.495483 -1.926930 2.202414
87207.404493 7.370784 -1.873999 1.983707
87207.409437 7.252585 -1.866940 1.733297
87207.414381 7.121404 -1.807575 1.482059
87207.419294 7.082710 -1.721741 1.203676
87207.424238 6.981615 -1.539823 0.876810
87207.429182 6.853836 -1.310085 0.551008
87207.434126 6.793996 -1.052122 0.216708
87207.439070 6.797652 -0.816038 -0.197010
87207.444014 6.766177 -0.586968 -0.590168
87207.448958 6.760549 -0.344326 -0.973451
87207.453871 6.786296 -0.052984 -1.230252
87207.458815 6.864732 0.335593 -1.412156
87207.463759 6.895660 0.780698 -1.582450
87207.468702 6.869011 1.167453 -1.800093
87207.473646 6.863636 1.675517 -1.974773
87207.478590 6.930400 2.257233 -1.951554
87207.483503 7.077487 2.927950 -1.377976
87207.488447 7.223146 3.515320 -0.634838
87207.493391 7.296384 3.903595 -0.318245
87207.498335 7.391854 4.092752 0.033214
87207.503279 7.537726 4.158573 0.447593
87207.508192 7.762850 4.116633 0.823402
87207.513136 7.992766 4.024654 1.132282
87207.518080 8.178123 3.899384 1.483200
87207.523024 8.361685 3.754086 1.693048
87207.527968 8.564411 3.635859 1.982334
87207.532911 8.797984 3.582505 2.410383
87207.537855 9.182174 3.588955 2.910932
87207.542769 9.653642 3.593027 3.435254
87207.547712 10.112370 3.620434 3.984713
